;http://www.hcdmza.gov.ar/proy/viewer.php?nro=27318;27318;ABDALA,CARLOS;MORON ABRILE MOA ;SOLICITANDO MIN.DES.SOC.SAL. ADOPTE MEDIDAS PARA QUE SEABSTENGA EN DISTRIBUIR MEDICAMENTOS ANTIRETROVIRALESDETERMINADOS EN PUNTO 4, ANEXO I DISPOS. 3184 DEL ANMAT;CD;R ;PA;04/12/2000
;http://www.hcdmza.gov.ar/proy/viewer.php?nro=27582;27582;ABDALA,CARLOS;   ;APROBANDO LA "DECLARACION DE DERECHOS DE LOS PACIENTES";CD;L ;PA;25/01/2001
;http://www.hcdmza.gov.ar/proy/viewer.php?nro=28031;28031;ABDALA,CARLOS;ALVAREZ MANZITTI DOMINGUEZ R. ;CREANDO EL PRIMER JUZGADO DE PROCESOS CONCURSALES Y REGISTRODE LA TERCERA CIRCUNSCRIPCION JUDICIAL, CON SEDE EN CIUDADSAN MARTIN;CD;L ;PA;18/04/2001
;http://www.hcdmza.gov.ar/proy/viewer.php?nro=29589;29589;ABDALA,CARLOS;   ;SOLICITANDO PE GESTIONE UNA OPERATORIA QUE PERMITA A LASEMPRESAS QUE TENGAN SALDOS POR COBRAR DEL "PROGRAMA DEREINTEGROS POR EXPORTA. DE FRUTAS", COMPENSAR SUS DEUDAS;CD;R ;PA;08/01/2002
;http://www.hcdmza.gov.ar/proy/viewer.php?nro=30344;30344;ABDALA,CARLOS;   ;CREANDO UN INSTITUTO DE NIVEL TERCIARIO EN LA CIUDAD DEPALMIRA, DEPTO. SAN MARTIN;CD;L ;PA;14/05/2002
;http://www.hcdmza.gov.ar/proy/viewer.php?nro=30342;30342;ABDALA,CARLOS;   ;SOLICITANDO PE DESTINE UNA AMBULANCIA PARA EL CENTRO DESALUD NRO. 167 DEL DISTRITO EL DIVISADERO, DEPTO. SAN MARTIN;CD;PR;PA;14/05/2002
;http://www.hcdmza.gov.ar/proy/viewer.php?nro=30343;30343;ABDALA,CARLOS;   ;SOLICITANDO PE PROCEDA A LA CREACION DE UN DESTACAMENTOPOLICIAL EN LA LOCALIDAD DE EL NANGO, DISTRITO MONTECASEROSDEPTO. SAN MARTIN;CD;R ;PA;14/05/2002
;http://www.hcdmza.gov.ar/proy/viewer.php?nro=30367;30367;ABDALA,CARLOS;   ;FACULTANDO PE CONTRATE CON ELECTORES PRIVADOS DE SALUD, LAREALIZACION DE PRESTACIONES MEDICAS-ASISTENCIALES;CD;L ;PA;16/05/2002
;http://www.hcdmza.gov.ar/proy/viewer.php?nro=30471;30471;ABDALA,CARLOS;   ;DECLARANDO INTERES H. CAMARA EL "QUINTO CONGRESO NACIONAL DEJUVENTUD LIBANESA DE ARGENTINA" A REALIZARSE LOS DIAS 11, 12Y 13 DE OCTUBRE PROXIMO;CD;R ;PA;29/05/2002
;http://www.hcdmza.gov.ar/proy/viewer.php?nro=31157;31157;ABDALA,CARLOS;   ;SOLICITANDO AL PE DESTINE UNA AMBULANCIA PARA EL CENTRO DESALUD NRO. 77 DISTRITO MONTECASEROS, SAN MARTIN;CD;R ;PA;27/08/2002
